event_time,order_id,product_id,category_id,category_code,brand,price,user_id
2020-04-30 07:02:46 UTC,2298563695376073560,1515966223509734678,2374498914001945603,,gopro,23.13,1515915625452582947
2020-04-30 07:08:19 UTC,2298566484646953122,1515966223509341227,2268105403822769052,,imetec,46.27,1515915625452584225
2020-04-30 07:09:42 UTC,2298567178636493044,1515966223509105130,2268105409048870926,computers.network.router,tp-link,42.80,1515915625448868222
2020-04-30 07:11:25 UTC,2298568045716570445,2273948222462362114,2268105409225031698,computers.peripherals.monitor,samsung,92.57,1515915625447728302
2020-04-30 07:13:17 UTC,2298568985559433671,1515966223509260658,2268105427528974760,,ava,4.61,1515915625452012671
2020-04-30 07:18:37 UTC,2298571671021290249,1515966223509089045,2268105428401390012,,xiaomi,18.50,1515915625452587722
2020-04-30 07:20:47 UTC,2298572759879386014,1515966223509129441,2268105441856717530,appliances.kitchen.kettle,polaris,53.22,1515915625452423172
2020-04-30 07:25:15 UTC,2298575010878455982,1515966223509090108,2268105428166508982,electronics.smartphone,huawei,231.23,1515915625452566010
2020-04-30 07:26:34 UTC,2298575670197879032,1515966223509104177,2268105409048870926,computers.network.router,tp-link,50.90,1515915625451401041
2020-04-30 07:28:40 UTC,2298576730668925272,1515966223509128936,2268105440917193414,appliances.kitchen.mixer,bosch,90.25,1515915625443813427
2020-04-30 07:29:03 UTC,2298576922046628212,2273948227638133354,2360741867017995243,appliances.environment.air_conditioner,samsung,671.27,1515915625452010017
2020-04-30 07:30:34 UTC,2298577680922051036,1515966223509106868,2268105430162997728,electronics.audio.headphone,samsung,104.14,1515915625452578612
2020-04-30 07:30:58 UTC,2298577886694605300,1515966223509104685,2268105441101742794,appliances.kitchen.blender,neo,46.27,1515915625452591801
2020-04-30 07:32:24 UTC,2298578607955509836,1515966223509259423,2268105428594328000,electronics.clocks,apple,317.11,1515915625452508793
2020-04-30 07:34:16 UTC,2298579545692832464,2273948288933692331,2268105402774193030,,vitek,13.87,1515915625452587249
2020-04-30 07:34:21 UTC,2298579586444690133,1515966223509104162,2268105428166508982,electronics.smartphone,samsung,161.78,1515915625450573714
2020-04-30 07:34:27 UTC,2298579643118125786,1515966223509090255,2268105409048870926,computers.network.router,tp-link,31.23,1515915625446938671
2020-04-30 07:34:27 UTC,2298579643118125786,1515966223509267353,2268105406934942686,stationery.paper,,4.61,1515915625446938671
2020-04-30 07:34:27 UTC,2298579643118125786,2273948216456118473,2268105440917193414,appliances.kitchen.mixer,polaris,30.07,1515915625446938671
2020-04-30 07:34:29 UTC,2298579652991517403,2273948308370096765,2268105430162997728,electronics.audio.headphone,jbl,53.22,1515915625452595617
2020-04-30 07:37:18 UTC,2298581076295025545,2273948316876144764,2268105404972008370,,jetpik,121.27,1515915625443708753
2020-04-30 07:39:35 UTC,2298582224015982630,1515966223509089295,2268105407220155366,computers.notebook,hp,1127.29,1515915625441269482
2020-04-30 07:40:42 UTC,2298582785599733868,2273948316532212462,2268105428166508982,electronics.smartphone,huawei,254.61,1515915625452369781
2020-04-30 07:41:39 UTC,2298583261972005041,2273948308370096764,2268105409048870926,computers.network.router,altel,57.85,1515915625441615949
2020-04-30 07:45:51 UTC,2298585380355572150,1515966223509298093,2268105402447037312,appliances.personal.scales,polaris,15.02,1515915625451477215
2020-04-30 07:46:19 UTC,2298585610933240278,2273948246260842673,2268105423527608654,,deluxe,34.70,1515915625452532391
2020-04-30 07:46:19 UTC,2298585610933240278,2273948246269231288,2268105423527608654,,deluxe,27.75,1515915625452532391
2020-04-30 07:46:21 UTC,2298585627249082841,2273948308370096764,2268105409048870926,computers.network.router,altel,57.85,1515915625452591967
2020-04-30 07:47:05 UTC,2298585998193328647,2273948226136572726,2268105406247076812,computers.peripherals.camera,logitech,74.05,1515915625442037836
2020-04-30 07:48:15 UTC,2298586583877550672,2273948217613746592,2268105408293897214,stationery.cartrige,canon,13.87,1515915625452602057
2020-04-30 07:51:04 UTC,2298588002139505410,1515966223509340706,2268105407933187062,computers.peripherals.printer,canon,312.48,1515915625445514950
2020-04-30 07:51:04 UTC,2298588002139505410,2273948226136572724,2268105406549066706,computers.peripherals.mouse,logitech,27.75,1515915625445514950
2020-04-30 07:51:10 UTC,2298588056120197895,1515966223509089449,2268105428166508982,electronics.smartphone,samsung,138.63,1515915625452601817
2020-04-30 07:51:59 UTC,2298588468185400120,1515966223509088532,2268105428166508982,electronics.smartphone,samsung,300.90,1515915625451880604
2020-04-30 07:52:11 UTC,2298588566038512448,1515966223509299871,2268105404393194406,appliances.personal.massager,beurer,48.59,1515915625452603428
2020-04-30 07:53:25 UTC,2298589186694841226,1515966223509122515,2268105458717818950,,sony,67.11,1515915625452603989
2020-04-30 07:53:55 UTC,2298589440668337056,1515966223509106823,2268105430162997728,electronics.audio.headphone,apple,37.01,1515915625452606115
2020-04-30 07:55:37 UTC,2298590293420670991,1515966223509089483,2268105428166508982,electronics.smartphone,huawei,92.34,1515915625493162449
2020-04-30 07:56:46 UTC,2298590869491548259,1515966223509088625,2374498914000592282,electronics.video.tv,lg,543.96,1515915625452575622
2020-04-30 07:58:52 UTC,2298591932353347813,1515966223509088613,2268105430162997728,electronics.audio.headphone,apple,203.68,1515915625450643735
2020-04-30 07:58:52 UTC,2298591932353347813,1515966223509088564,2268105430162997728,electronics.audio.headphone,apple,324.05,1515915625450643735
2020-04-30 08:01:13 UTC,2298593111355425137,1515966223509105290,2268105441101742794,appliances.kitchen.blender,braun,67.11,1515915625452607082
2020-04-30 08:01:51 UTC,2298593431171105174,1515966223509299871,2268105404393194406,appliances.personal.massager,beurer,48.59,1515915625452591399
2020-04-30 08:02:51 UTC,2298593930712711637,2273948291240559053,2268105447879738202,furniture.living_room.chair,dxracer,243.03,1515915625452057410
2020-04-30 08:02:51 UTC,2298593930712711637,1515966223509089562,2268105407220155366,computers.notebook,apple,1041.64,1515915625452057410
2020-04-30 08:03:34 UTC,2298594292957970946,2273948248047616169,2268105406549066706,computers.peripherals.mouse,delux,5.07,1515915625452015273
2020-04-30 08:03:54 UTC,2298594457970278937,2273948184973672692,2268105407840912372,stationery.paper,svetocopy,4.17,1515915625445514950
2020-04-30 08:04:06 UTC,2298594560328073770,1515966223509262680,2268105441747665624,,akvafor,7.38,1515915625452610167
2020-04-30 08:04:21 UTC,2298594691945333313,2273948244876723079,2268105426908217754,,samsung,19.65,1515915625452610222
2020-04-30 08:05:32 UTC,2298595281043718799,1515966223509128936,2268105440917193414,appliances.kitchen.mixer,bosch,90.25,1515915625452607082
2020-04-30 08:08:44 UTC,2298596897796916052,1515966223509261719,2268105389956399770,appliances.kitchen.washer,lg,393.50,1515915625452003008
2020-04-30 08:15:52 UTC,2298600487651377407,1515966223509117072,2268105407010440160,computers.notebook,trust,24.05,1515915625441718426
2020-04-30 08:18:43 UTC,2298601921046380970,1515966223509104957,2268105406356128718,computers.peripherals.keyboard,delux,12.25,1515915625452609941
2020-04-30 08:30:00 UTC,2298607596082299054,2273948223091508111,2268105406247076812,computers.peripherals.camera,logitech,33.54,1515915625452602311
2020-04-30 08:35:16 UTC,2298610252385354241,2273948227654910593,2268105392070329020,appliances.environment.vacuum,samsung,113.40,1515915625452547463
2020-04-30 08:36:18 UTC,2298610769064886863,2273948189990060129,2268105442242593506,,barjher,13.87,1515915625451095873
2020-04-30 08:36:18 UTC,2298610769064886863,1515966223509089825,2268105392070329020,appliances.environment.vacuum,samsung,69.42,1515915625451095873
2020-04-30 08:36:32 UTC,2298610886530564703,1515966223509260389,2268105410206498856,computers.components.power_supply,cougar,44.42,1515915625452618397
2020-04-30 08:37:50 UTC,2298611542519710382,1515966223509104179,2268105392414261954,appliances.environment.vacuum,tefal,18.50,1515915625452626126
2020-04-30 08:41:53 UTC,2298613582654342068,2273948227747185441,2268105439407243942,,neo,78.68,1515915625452324353
2020-04-30 08:42:45 UTC,2298614018425750518,2273948236169347959,2268105442242593506,,akvafor,10.86,1515915625452626097
2020-04-30 08:43:47 UTC,2298614539601575993,1515966223510398513,2268105408293897214,stationery.cartrige,europrint,18.50,1515915625444161813
2020-04-30 08:43:47 UTC,2298614539601575993,2273948245631696980,2268105419375247608,stationery.battery,duracell,1.16,1515915625444161813
2020-04-30 08:43:47 UTC,2298614539601575993,1515966223509719453,2268105430162997728,electronics.audio.headphone,none,16.18,1515915625444161813
2020-04-30 08:43:47 UTC,2298614539601575993,2273948254825611802,2268105430162997728,electronics.audio.headphone,onanoff,11.55,1515915625444161813
2020-04-30 08:44:11 UTC,2298614738747129940,2273948305970954914,2268105406356128718,computers.peripherals.keyboard,rapoo,32.38,1515915625452610210
2020-04-30 08:45:13 UTC,2298615257305710736,2273948236110627628,2268105393848713950,appliances.kitchen.refrigerators,indesit,310.16,1515915625452092624
2020-04-30 08:45:28 UTC,2298615386708377760,2273948319115903999,2268105441101742794,appliances.kitchen.blender,polaris,43.96,1515915625441847107
2020-04-30 08:45:52 UTC,2298615587045114036,1515966223509118537,2268105441856717530,appliances.kitchen.kettle,tefal,55.53,1515915625447713358
2020-04-30 08:45:57 UTC,2298615628887490744,1515966223509258373,2268105390484882084,appliances.iron,philips,81.00,1515915625441419988
2020-04-30 08:50:01 UTC,2298617670079087032,1515966223509117349,2268105402447037312,appliances.personal.scales,scarlett,18.50,1515915625442940349
2020-04-30 08:50:01 UTC,2298617670079087032,1515966223509089995,2268105393035018958,,polaris,24.05,1515915625442940349
2020-04-30 08:50:01 UTC,2298617670079087032,1515966223509089263,2268105403822769052,,philips,32.38,1515915625442940349
2020-04-30 08:50:01 UTC,2298617670079087032,1515966223509089025,2268105402556089218,appliances.personal.hair_cutter,rowenta,23.13,1515915625442940349
2020-04-30 08:51:27 UTC,2298618394854818334,1515966223509089308,2268105428166508982,electronics.smartphone,huawei,127.29,1515915625452625377
2020-04-30 08:51:41 UTC,2298618512697983532,1515966223509129592,2268105426983715228,construction.tools.screw,samsung,11.55,1515915625450606401
2020-04-30 08:52:21 UTC,2298618850222015060,1515966223509630882,2268105410206498856,computers.components.power_supply,deepcool,34.47,1515915625441441579
2020-04-30 08:52:21 UTC,2298618850222015060,1515966223509647299,2268105410676260914,computers.components.cooler,deepcool,6.69,1515915625441441579
2020-04-30 08:54:18 UTC,2298619831915643631,1515966223509089425,2268105428166508982,electronics.smartphone,samsung,115.72,1515915625452602007
2020-04-30 08:55:04 UTC,2298620217019859744,2273948241915544392,2268105428166508982,electronics.smartphone,apple,416.41,1515915625441285771
2020-04-30 08:55:21 UTC,2298620358971884340,2273948218930758560,2268105430162997728,electronics.audio.headphone,samsung,12.71,1515915625449390164
2020-04-30 08:56:23 UTC,2298620874091135861,1515966223509105084,2268105406356128718,computers.peripherals.keyboard,,25.44,1515915625449201370
2020-04-30 09:02:20 UTC,2298623872884277532,2273948226270790619,2268105441856717530,appliances.kitchen.kettle,vitek,18.50,1515915625452631445
2020-04-30 09:02:20 UTC,2298623874041905437,1515966223509127811,2268105408293897214,stationery.cartrige,canon,9.24,1515915625441962600
2020-04-30 09:02:20 UTC,2298623874041905437,1515966223509258182,2268105408293897214,stationery.cartrige,canon,9.24,1515915625441962600
2020-04-30 09:02:20 UTC,2298623874041905437,1515966223509258181,2268105408293897214,stationery.cartrige,canon,9.24,1515915625441962600
2020-04-30 09:02:34 UTC,2298623990492561712,2273948308235878951,2268105392632365766,appliances.environment.fan,polaris,20.81,1515915625442035220
2020-04-30 09:06:13 UTC,2298625826683355672,1515966223509104313,2268105428166508982,electronics.smartphone,samsung,161.78,1515915625452630429
2020-04-30 09:09:27 UTC,2298627451707720445,1515966223509351743,2268105438853595800,,rivacase,15.95,1515915625452632646
2020-04-30 09:10:36 UTC,2298628037341610825,1515966223509090078,2268105428166508982,electronics.smartphone,huawei,92.34,1515915625452626897
2020-04-30 09:10:44 UTC,2298628097018168140,2273948303211102485,2268105427629638058,,dji,344.88,1515915625449268879
2020-04-30 09:11:23 UTC,2298628425767715698,1515966223509104166,2268105428166508982,electronics.smartphone,oppo,138.87,1515915625451951987
2020-04-30 09:14:28 UTC,2298629981393125454,2273948319057183658,2268105430162997728,electronics.audio.headphone,huawei,77.52,1515915625441278416
2020-04-30 09:16:27 UTC,2298630974268768474,1515966223509089642,2268105439247860386,appliances.kitchen.microwave,ava,43.96,1515915625454862263
2020-04-30 09:18:40 UTC,2298632089131549023,1515966223509089798,2268105402774193030,,rowenta,48.59,1515915625446617606
2020-04-30 09:19:58 UTC,2298632743493304751,1515966223509298093,2268105402447037312,appliances.personal.scales,polaris,15.02,1515915625441847107
2020-04-30 09:19:58 UTC,2298632743493304751,1515966223509299643,2268105440044778162,appliances.personal.scales,ava,13.87,1515915625441847107
2020-04-30 09:20:25 UTC,2298632971411784145,1515966223509335178,2268105445304435490,appliances.kitchen.coffee_machine,polaris,231.46,1515915625451059052
2020-04-30 09:22:35 UTC,2298634068641710675,1515966223509089963,2268105428166508982,electronics.smartphone,samsung,104.14,1515915625444090608
2020-04-30 09:23:08 UTC,2298634345591603828,1515966223509090014,2268105430162997728,electronics.audio.headphone,bloody,34.70,1515915625442773327
2020-04-30 09:27:12 UTC,2298636384316949386,1515966223509104166,2268105428166508982,electronics.smartphone,oppo,138.87,1515915625451951987
2020-04-30 09:30:25 UTC,2298638009592971380,1515966223509104250,2268105430162997728,electronics.audio.headphone,hyperx,113.40,1515915625452631686
2020-04-30 09:31:42 UTC,2298638656572752072,2273948291240559045,2268105447879738202,furniture.living_room.chair,dxracer,231.46,1515915625447715328
2020-04-30 09:31:42 UTC,2298638656572752072,1515966223509089562,2268105407220155366,computers.notebook,apple,1041.64,1515915625447715328
2020-04-30 09:33:13 UTC,2298639416714854708,1515966223509719548,2268105419375247608,stationery.battery,camelion,2.31,1515915625452650012
2020-04-30 09:36:40 UTC,2298641150891786749,1515966223509104943,2268105421933773102,electronics.audio.microphone,trust,37.01,1515915625452268097
2020-04-30 09:36:40 UTC,2298641150891786749,1515966223509104361,2268105430162997728,electronics.audio.headphone,panasonic,10.39,1515915625452268097
2020-04-30 09:39:37 UTC,2298642637529285309,1515966223509088685,2268105392741417672,appliances.environment.water_heater,ariston,101.83,1515915625452655432
2020-04-30 09:43:11 UTC,2298644435895845790,1515966223509105095,2268105428594328000,electronics.clocks,apple,486.09,1515915625446184834
2020-04-30 09:43:11 UTC,2298644435895845790,1515966223509089080,2268105428166508982,electronics.smartphone,samsung,254.61,1515915625446184834
2020-04-30 09:43:11 UTC,2298644435895845790,1515966223509106164,2268105427260539298,,samsung,34.70,1515915625446184834
2020-04-30 09:43:26 UTC,2298644555047633841,1515966223509104892,2268105428166508982,electronics.smartphone,apple,1387.01,1515915625452171462
2020-04-30 09:43:34 UTC,2298644621728678843,1515966223509130594,2268105440917193414,appliances.kitchen.mixer,bosch,74.05,1515915625452657075
2020-04-30 09:43:40 UTC,2298644672580420545,1515966223509106168,2268105392070329020,appliances.environment.vacuum,samsung,69.42,1515915625452656218
2020-04-30 09:50:13 UTC,2298647971098526011,1515966223509089881,2268105393848713950,appliances.kitchen.refrigerators,beko,324.05,1515915625441036893
2020-04-30 09:52:29 UTC,2298649114600014279,2273948220591702709,2268105440044778162,appliances.personal.scales,maxwell,16.18,1515915625441862736
2020-04-30 09:52:29 UTC,2298649114600014279,1515966223509130533,2268105439726011052,appliances.kitchen.toster,philips,32.38,1515915625441862736
2020-04-30 09:53:45 UTC,2298649748325794332,1515966223509130870,2268105426648170900,electronics.tablet,lenovo,215.25,1515915625452520517
2020-04-30 09:57:34 UTC,2298651672655692584,1515966223509089052,2374498914000592280,electronics.video.tv,lg,358.77,1515915625450094445
2020-04-30 09:58:44 UTC,2298652258910339960,1515966223509104824,2268105426648170900,electronics.tablet,apple,370.35,1515915625451508073
2020-04-30 10:02:06 UTC,2298653955875405874,1515966223509104270,2268105426983715228,construction.tools.screw,ava,5.76,1515915625452646200
2020-04-30 10:04:09 UTC,2298654982792020149,1515966223509089646,2268105428166508982,electronics.smartphone,huawei,127.29,1515915625452661552
2020-04-30 10:05:15 UTC,2298655536322707690,2273948308202324468,2268105402447037312,appliances.personal.scales,ava,11.55,1515915625452667426
2020-04-30 10:05:54 UTC,2298655869048455446,1515966223509259916,2268105440455819964,,vitek,27.75,1515915625452169912
2020-04-30 10:06:00 UTC,2298655915420680475,1515966223509090108,2268105428166508982,electronics.smartphone,huawei,231.23,1515915625452658267
2020-04-30 10:06:03 UTC,2298655943849672992,1515966223509266658,2268105427528974760,,ava,2.29,1515915625450689208
2020-04-30 10:07:06 UTC,2298656470989799780,1515966223509260658,2268105427528974760,,ava,4.61,1515915625452662599
2020-04-30 10:07:36 UTC,2298656722245386626,2273948282516407239,2268105427075989918,,sbs,0.23,1515915625441708399
2020-04-30 10:07:36 UTC,2298656722245386626,1515966223510401873,2268105427260539298,,ava,0.23,1515915625441708399
2020-04-30 10:08:20 UTC,2298657092988305836,1515966223509131658,2268105411523510340,accessories.bag,samsung,16.18,1515915625444042013
2020-04-30 10:10:24 UTC,2298658127916040746,1515966223509123382,2268105388991709826,appliances.kitchen.hood,jetair,50.90,1515915625441962600
2020-04-30 10:10:25 UTC,2298658138569572907,2273948245648474224,2268105439247860386,appliances.kitchen.microwave,samsung,134.24,1515915625441356144
2020-04-30 10:13:00 UTC,2298659443115557585,1515966223509300060,2268105390400996002,appliances.iron,polaris,127.29,1515915625452530732
2020-04-30 10:14:51 UTC,2298660368186082103,1515966223509300059,2309018577463673511,apparel.trousers,ggg,27.75,1515915625444090608
2020-04-30 10:16:18 UTC,2298661103766340513,1515966223509104389,2268105428166508982,electronics.smartphone,apple,1387.01,1515915625452171462
2020-04-30 10:18:38 UTC,2298662272366542893,1515966223509089499,2268105406549066706,computers.peripherals.mouse,,6.92,1515915625450161460
2020-04-30 10:18:41 UTC,2298662304704626737,1515966223509300059,2309018577463673511,apparel.trousers,ggg,27.75,1515915625444090608
2020-04-30 10:19:14 UTC,2298662573920223312,1515966223509104162,2268105428166508982,electronics.smartphone,samsung,161.78,1515915625452624270
2020-04-30 10:19:28 UTC,2298662693357224029,1515966223509261491,2268105406549066706,computers.peripherals.mouse,genius,14.56,1515915625452650157
2020-04-30 10:20:45 UTC,2298663339439423666,2273948232075706577,2268105406549066706,computers.peripherals.mouse,,20.35,1515915625452661766
2020-04-30 10:22:14 UTC,2298664089305481475,2273948216456118473,2268105440917193414,appliances.kitchen.mixer,polaris,30.07,1515915625452663334
2020-04-30 10:22:43 UTC,2298664332776440091,2273948305979343539,2268105406549066706,computers.peripherals.mouse,rapoo,21.97,1515915625452637909
2020-04-30 10:24:35 UTC,2298665267267371414,2273948319141068831,2268105404485469096,medicine.tools.tonometer,philips,48.59,1515915625441423546
2020-04-30 10:25:15 UTC,2298665605395382715,1515966223509088622,2374498914000592280,electronics.video.tv,lg,370.35,1515915625452639475
2020-04-30 10:28:22 UTC,2298667173536596604,2273948223091508111,2268105406247076812,computers.peripherals.camera,logitech,33.54,1515915625445438999
2020-04-30 10:28:26 UTC,2298667209968321155,1515966223509105028,2268105392741417672,appliances.environment.water_heater,thermex,122.66,1515915625448917349
2020-04-30 10:31:39 UTC,2298668824842470215,1515966223509131666,2268105441101742794,appliances.kitchen.blender,philips,76.37,1515915625451592674
2020-04-30 10:33:26 UTC,2298669723430159295,1515966223509336017,2268105390400996002,appliances.iron,philips,277.75,1515915625452582159
2020-04-30 10:36:11 UTC,2298671110914310257,1515966223509259546,2268105442636858090,furniture.kitchen.table,tefal,16.18,1515915625452334085
2020-04-30 10:36:11 UTC,2298671110914310257,1515966223509127510,2268105444734010134,furniture.living_room.shelving,fissman,8.56,1515915625452334085
2020-04-30 10:36:34 UTC,2298671301864194183,2273948319115903999,2268105441101742794,appliances.kitchen.blender,polaris,43.96,1515915625452555269
2020-04-30 10:36:58 UTC,2298671506529452191,1515966223509260344,2268105406549066706,computers.peripherals.mouse,logitech,11.55,1515915625505826944
2020-04-30 10:42:11 UTC,2298674130184045016,1515966223509105273,2268105406549066706,computers.peripherals.mouse,bloody,18.50,1515915625448806583
2020-04-30 10:42:29 UTC,2298674280080081377,1515966223510207576,2268105427260539298,,ava,0.23,1515915625441859749
2020-04-30 10:45:18 UTC,2298675700581794466,1515966223509089977,2268105441009468104,appliances.kitchen.meat_grinder,aksion,60.16,1515915625441962600
2020-04-30 10:46:23 UTC,2298676246537568983,1515966223509104361,2268105430162997728,electronics.audio.headphone,panasonic,10.39,1515915625452661766
2020-04-30 10:47:21 UTC,2298676732674179858,1515966223509259519,2268105439247860386,appliances.kitchen.microwave,lg,85.63,1515915625441597388
2020-04-30 10:49:36 UTC,2298677861160059803,1515966223509131572,2268105441563116244,appliances.kitchen.juicer,neo,99.51,1515915625452679752
2020-04-30 10:53:41 UTC,2298679913198125167,1515966223509122669,2268105392070329020,appliances.environment.vacuum,lg,162.01,1515915625452688044
2020-04-30 10:57:03 UTC,2298681607915045168,1515966223509129445,2268105388555502202,appliances.kitchen.oven,hansa,324.05,1515915625452501784
2020-04-30 10:57:03 UTC,2298681607915045168,1515966223509130247,2268105389385974414,appliances.kitchen.hood,hansa,231.46,1515915625452501784
2020-04-30 10:57:03 UTC,2298681607915045168,1515966223509088636,2268105392313598656,appliances.kitchen.dishwasher,hansa,300.90,1515915625452501784
2020-04-30 10:57:03 UTC,2298681607915045168,2273948319115903999,2268105441101742794,appliances.kitchen.blender,polaris,43.96,1515915625452501784
2020-04-30 10:57:33 UTC,2298681863079723351,2273948277474853704,2268105439323357860,,ava,150.44,1515915625451962026
2020-04-30 10:59:40 UTC,2298682924439962080,1515966223509104343,2268105421933773102,electronics.audio.microphone,hyperx,138.87,1515915625452093686
2020-04-30 11:00:25 UTC,2298683304385184268,1515966223509106028,2268105406549066706,computers.peripherals.mouse,zowie,99.51,1515915625452561125
2020-04-30 11:01:23 UTC,2298683794976145983,1515966223509904134,2309018577463673511,apparel.trousers,ggg,27.75,1515915625452416865
2020-04-30 11:01:23 UTC,2298683794976145983,1515966223509341751,2309018577547559593,apparel.shirt,ggg,32.38,1515915625452416865
2020-04-30 11:04:34 UTC,2298685392443933457,1515966223509127827,2268105441856717530,appliances.kitchen.kettle,ava,18.50,1515915625450368244
2020-04-30 11:06:17 UTC,2298686257317806965,1515966223509108035,2268105392741417672,appliances.environment.water_heater,thermex,101.83,1515915625441962600
2020-04-30 11:07:00 UTC,2298686622121591718,2273948241940710248,2268105444734010134,furniture.living_room.shelving,berghoff,10.16,1515915625452334085
2020-04-30 11:07:13 UTC,2298686726400377780,1515966223509127912,2268105407220155366,computers.notebook,asus,412.01,1515915625449226149
2020-04-30 11:09:07 UTC,2298687682802352174,1515966223509090229,2268105441101742794,appliances.kitchen.blender,vitek,30.07,1515915625452671728
2020-04-30 11:09:07 UTC,2298687684782063663,1515966223509300927,2268105388421284472,appliances.kitchen.microwave,samsung,266.18,1515915625451788162
2020-04-30 11:09:07 UTC,2298687684782063663,2273948246395060529,2268105441009468104,appliances.kitchen.meat_grinder,philips,162.01,1515915625451788162
2020-04-30 11:11:55 UTC,2298689094479249627,2273948319141068832,2268105404485469096,medicine.tools.tonometer,philips,43.96,1515915625446488748
2020-04-30 11:12:54 UTC,2298689584776610070,1515966223509262445,2268105402447037312,appliances.personal.scales,beurer,23.13,1515915625451904336
2020-04-30 11:14:48 UTC,2298690541270860174,1515966223509104342,2268105430162997728,electronics.audio.headphone,xiaomi,25.44,1515915625450380876
2020-04-30 11:15:19 UTC,2298690802232066473,2273948305970954914,2268105406356128718,computers.peripherals.keyboard,rapoo,32.38,1515915625451032515
2020-04-30 11:17:12 UTC,2298691755245044257,2273948223359943636,2268105442636858090,furniture.kitchen.table,rondell,19.19,1515915625443891134
2020-04-30 11:18:09 UTC,2298692232456176220,1515966223509122458,2268105421933773102,electronics.audio.microphone,,20.81,1515915625442048046
2020-04-30 11:18:33 UTC,2298692432599974511,1515966223509254505,2268105393748050652,appliances.kitchen.refrigerators,birjusa,412.01,1515915625441962600
2020-04-30 11:19:30 UTC,2298692911581102757,2273948222294589749,2268105393848713950,appliances.kitchen.refrigerators,samsung,520.81,1515915625444375832
2020-04-30 11:20:03 UTC,2298693183975981761,1515966223509107937,2268105392741417672,appliances.environment.water_heater,ariston,124.98,1515915625452687150
2020-04-30 11:20:28 UTC,2298693397977760479,1515966223509089470,2268105409048870926,computers.network.router,tp-link,27.75,1515915625445076984
2020-04-30 11:21:35 UTC,2298693957254644509,1515966223509106943,2268105393848713950,appliances.kitchen.refrigerators,indesit,372.66,1515915625452670987
2020-04-30 11:22:39 UTC,2298694496633750374,1515966223509117561,2268105408679772166,computers.components.hdd,samsung,138.87,1515915625452113680
2020-04-30 11:23:52 UTC,2298695107936781242,1515966223509104944,2268105428166508982,electronics.smartphone,samsung,104.14,1515915625441962600
2020-04-30 11:25:22 UTC,2298695861233778718,1515966223509335400,2268105389956399770,appliances.kitchen.washer,midea,416.64,1515915625445001042
2020-04-30 11:25:51 UTC,2298696107372314679,2273948184998838548,2268105441101742794,appliances.kitchen.blender,polaris,32.38,1515915625452699567
2020-04-30 11:26:03 UTC,2298696211508494400,1515966223509089825,2268105392070329020,appliances.environment.vacuum,samsung,69.42,1515915625452703516
2020-04-30 11:27:01 UTC,2298696694021226617,1515966223509262365,2268105427260539298,,apple,18.50,1515915625443574394
2020-04-30 11:31:34 UTC,2298698982307660207,1515966223509250877,2268105406750393304,computers.notebook,ipower,2.29,1515915625452662873
2020-04-30 11:32:06 UTC,2298699254039839185,1515966223509089642,2268105439247860386,appliances.kitchen.microwave,ava,43.96,1515915625442942385
2020-04-30 11:32:06 UTC,2298699254039839185,1515966223509565382,2268105392925967052,appliances.environment.air_heater,polaris,72.89,1515915625442942385
2020-04-30 11:33:58 UTC,2298700191877825088,1515966223509122814,2268105439516295848,,moulinex,74.05,1515915625452689326
2020-04-30 11:36:40 UTC,2298701547829199584,1515966223510400885,2268105402673529732,,babyliss,46.27,1515915625452707438
2020-04-30 11:38:20 UTC,2298702387881182027,1515966223509088578,2268105428166508982,electronics.smartphone,samsung,300.90,1515915625452699428
2020-04-30 11:38:40 UTC,2298702555502347105,1515966223509259425,2268105421933773102,electronics.audio.microphone,,10.39,1515915625452696720
2020-04-30 11:40:38 UTC,2298703546272449475,1515966223509089642,2268105439247860386,appliances.kitchen.microwave,ava,43.96,1515915625452709749
2020-04-30 11:43:06 UTC,2298704793062867019,1515966223509340650,2268105445094720286,,cremesso,7.38,1515915625441524554
2020-04-30 11:46:05 UTC,2298706291108872435,2273948218469384955,2268105389385974414,appliances.kitchen.hood,bosch,277.75,1515915625443790858
2020-04-30 11:46:05 UTC,2298706291108872435,1515966223509315027,2268105389385974414,appliances.kitchen.hood,bosch,277.75,1515915625443790858
2020-04-30 11:47:30 UTC,2298707007638602049,1515966223509127675,2268105407220155366,computers.notebook,hp,261.55,1515915625442102748
2020-04-30 11:48:26 UTC,2298707476888945022,2298437347152233469,2268105426983715228,construction.tools.screw,sbs,2.29,1515915625474872455
2020-04-30 11:49:31 UTC,2298708022014247364,1515966223509089056,2268105428166508982,electronics.smartphone,oppo,115.49,1515915625452706175
2020-04-30 11:49:48 UTC,2298708164452811224,1515966223509089868,2268105406549066706,computers.peripherals.mouse,delux,7.85,1515915625446907255
2020-04-30 11:49:48 UTC,2298708164452811224,2273948242175590517,2268105406691673046,computers.peripherals.mouse,,2.06,1515915625446907255
2020-04-30 11:51:48 UTC,2298709171681362498,1515966223509089060,2268105407220155366,computers.notebook,lenovo,460.63,1515915625447037974
2020-04-30 11:51:48 UTC,2298709171681362498,2273948181291074131,2268105430162997728,electronics.audio.headphone,logitech,28.91,1515915625447037974
2020-04-30 11:51:48 UTC,2298709171681362498,1515966223509127502,2268105430162997728,electronics.audio.headphone,logitech,55.53,1515915625447037974
